PROSOFT : ProSoft 7.4
CRUISE-ID : mc497
OPERATOR : gianluca
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 6/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Aug 21 10:30:59 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 4
FILE_CREATION_TIME : 17-Jul-2003 16:33:02
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.34594
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm
INTEGRATION_POINTS : 5
REFLECTION_ALBEDO : 0.043
REFLECTANCE_INDEX : 0.021
REFRACTIVE_INDEX : 1.345

Level 4 Product: K Values
K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	
16.00000000	0.08767902	0.08094854	0.06605704	0.05864002	0.05752425	0.07216343	0.08289008	0.10024078	0.18300827	0.31605278	0.36265116	0.13224267	0.08367976	
17.00000000	0.08249980	0.07610213	0.06170726	0.05458103	0.05349036	0.06807759	0.07912006	0.09624400	0.17785836	0.30153541	0.31359250	0.10789414	0.07426049	
18.00000000	0.07680205	0.07043584	0.05650696	0.04968975	0.04860122	0.06332326	0.07452564	0.09142377	0.17236973	0.28373807	0.26598481	0.08994027	0.06568834	
19.00000000	0.07319197	0.06742410	0.05394629	0.04752386	0.04643941	0.06080642	0.07143861	0.08768759	0.16376196	0.25587344	0.20937557	0.07751901	0.06077958	
20.00000000	0.07233473	0.06666434	0.05279326	0.04621397	0.04499909	0.05900405	0.06925305	0.08504452	0.15773553	0.23080874	0.16399343	0.07073834	0.05785323	
21.00000000	0.07485184	0.06888584	0.05461654	0.04790132	0.04684981	0.06097901	0.07148078	0.08751930	0.16430983	0.21371236	0.13484043	0.07020364	0.05937806	
22.00000000	0.07519847	0.06855640	0.05302809	0.04558317	0.04419985	0.05842382	0.06914097	0.08522449	0.16547889	0.19657778	0.11582226	0.06698924	0.05677953	
23.00000000	0.07893580	0.07191903	0.05653790	0.04912717	0.04779168	0.06206514	0.07327416	0.08934555	0.16910125	0.18176299	0.10391215	0.06811082	0.05970688	
24.00000000	0.07986688	0.07297953	0.05801272	0.05051521	0.04899822	0.06260538	0.07343308	0.08887910	0.16364177	0.16171775	0.07577876	0.06231928	0.05845340	
25.00000000	0.08464616	0.07795308	0.06285952	0.05471209	0.05269321	0.06532510	0.07538899	0.09042324	0.15845398	0.14429743	0.03355751	0.05328183	0.05797556	
26.00000000	0.08992933	0.08314786	0.06704333	0.05762262	0.05475646	0.06625931	0.07557780	0.09019087	0.15743080	0.13239750	0.00261891	0.04594766	0.05721091	
27.00000000	0.09505822	0.08817823	0.07052870	0.05981255	0.05614793	0.06680659	0.07522201	0.08936631	0.15497659	0.12101405	-0.00406629	0.04643860	0.05866392	
28.00000000	0.10111534	0.09431422	0.07631900	0.06519868	0.06123838	0.07143041	0.07965783	0.09348991	0.15664771	0.11347248	0.00814328	0.05414831	0.06460801	
29.00000000	0.10415520	0.09731992	0.07867439	0.06703826	0.06266349	0.07255043	0.08047528	0.09391411	0.15555565	0.10632135	0.02480187	0.06054306	0.06760886	
