,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
502.5,1.4060400E+00,6.1401300E-01,2.3680900E-01,9.2630300E-02,3.6419800E-02,1.3617300E-02,5.4962200E-03,2.5315700E-03,1.2684000E-03,6.1552100E-04,2.9738400E-04,1.4888300E-04,7.3826200E-05,4.3773900E-05,2.3141800E-05,1.5750100E-05,1.0374300E-05,6.9751000E-06,4.9998400E-06,3.6146300E-06,2.6975100E-06,2.0209000E-06,1.5186500E-06,1.1553100E-06,8.8444500E-07,6.8005600E-07,5.2362200E-07,4.0539500E-07,3.1448100E-07,2.4230000E-07,1.8696600E-07,1.4505700E-07,1.1259900E-07,8.6160100E-08,6.5430300E-08,4.9847800E-08,3.8213000E-08,2.9237300E-08,2.2633800E-08,1.7470600E-08,1.3494700E-08
507.5,1.4679600E+00,6.4212600E-01,2.4803600E-01,9.7010700E-02,3.8127700E-02,1.4270100E-02,5.7512600E-03,2.6334500E-03,1.3082100E-03,6.3041700E-04,3.0251100E-04,1.5019500E-04,7.3885000E-05,4.3134300E-05,2.2573600E-05,1.5016300E-05,9.6992300E-06,6.3886000E-06,4.4683900E-06,3.1530400E-06,2.2920800E-06,1.6733500E-06,1.2254400E-06,9.0788200E-07,6.7682800E-07,5.0671500E-07,3.7993700E-07,2.8637000E-07,2.1626100E-07,1.6233600E-07,1.2201200E-07,9.2177400E-08,6.9683100E-08,5.2002700E-08,3.8527500E-08,2.8625200E-08,2.1386900E-08,1.5949100E-08,1.2024400E-08,9.0426800E-09,6.8052800E-09
512.5,1.4356500E+00,6.2310500E-01,2.3868100E-01,9.2435600E-02,3.5967300E-02,1.3344500E-02,5.3191800E-03,2.3990700E-03,1.1711900E-03,5.5549100E-04,2.6239200E-04,1.2806600E-04,6.1949600E-05,3.5316600E-05,1.8141500E-05,1.1705900E-05,7.3597500E-06,4.7140200E-06,3.1950500E-06,2.1854400E-06,1.5374200E-06,1.0865200E-06,7.7043900E-07,5.5237100E-07,3.9842200E-07,2.8861300E-07,2.0941100E-07,1.5270600E-07,1.1157900E-07,8.1096500E-08,5.9015400E-08,4.3151100E-08,3.1576200E-08,2.2835500E-08,1.6400300E-08,1.1808400E-08,8.5452100E-09,6.1739100E-09,4.5057000E-09,3.2808400E-09,2.3908600E-09
517.5,1.3324600E+00,5.8168700E-01,2.2412900E-01,8.7186700E-02,3.4066600E-02,1.2706500E-02,5.0813100E-03,2.2905600E-03,1.1150600E-03,5.2804400E-04,2.4906900E-04,1.2124400E-04,5.8507400E-05,3.3068500E-05,1.6914500E-05,1.0756300E-05,6.6831100E-06,4.2263300E-06,2.8198200E-06,1.8988000E-06,1.3129600E-06,9.1232200E-07,6.3607000E-07,4.4815300E-07,3.1760200E-07,2.2604200E-07,1.6115500E-07,1.1543600E-07,8.2859700E-08,5.9194800E-08,4.2336800E-08,3.0415000E-08,2.1869900E-08,1.5554900E-08,1.0992700E-08,7.7844700E-09,5.5389700E-09,3.9350300E-09,2.8219800E-09,2.0198900E-09,1.4468000E-09
522.5,1.4305800E+00,6.3540000E-01,2.4929000E-01,9.8659900E-02,3.9208200E-02,1.4884200E-02,6.0505400E-03,2.7655400E-03,1.3626500E-03,6.5363300E-04,3.1232400E-04,1.5389000E-04,7.5171000E-05,4.2811100E-05,2.2133400E-05,1.4118400E-05,8.8117500E-06,5.5945800E-06,3.7382500E-06,2.5207700E-06,1.7433700E-06,1.2116200E-06,8.4486100E-07,5.9506500E-07,4.2150800E-07,2.9978900E-07,2.1360900E-07,1.5287100E-07,1.0964000E-07,7.8284200E-08,5.5958600E-08,4.0171000E-08,2.8861100E-08,2.0526000E-08,1.4510100E-08,1.0276000E-08,7.3095700E-09,5.1923100E-09,3.7211100E-09,2.6619500E-09,1.9056700E-09
527.5,1.4089800E+00,6.3789700E-01,2.5534000E-01,1.0294500E-01,4.1658800E-02,1.6124300E-02,6.6677700E-03,3.0878300E-03,1.5377200E-03,7.4633200E-04,3.6088900E-04,1.7973000E-04,8.8763500E-05,5.0817000E-05,2.6512000E-05,1.6916600E-05,1.0580800E-05,6.7265500E-06,4.4892200E-06,3.0236600E-06,2.0864400E-06,1.4468700E-06,1.0066500E-06,7.0713800E-07,4.9949900E-07,3.5421900E-07,2.5165300E-07,1.7956500E-07,1.2839200E-07,9.1432900E-08,6.5173700E-08,4.6646300E-08,3.3415200E-08,2.3711700E-08,1.6727900E-08,1.1821400E-08,8.3903500E-09,5.9462400E-09,4.2490100E-09,3.0318000E-09,2.1646600E-09
532.5,1.4268100E+00,6.5294100E-01,2.6433400E-01,1.0767100E-01,4.4010400E-02,1.7222100E-02,7.1883400E-03,3.3502500E-03,1.6760100E-03,8.1790400E-04,3.9769300E-04,1.9898600E-04,9.8749000E-05,5.6552100E-05,2.9602600E-05,1.8817900E-05,1.1743300E-05,7.4449200E-06,4.9447000E-06,3.3150000E-06,2.2743400E-06,1.5683200E-06,1.0849900E-06,7.5762700E-07,5.3190900E-07,3.7490700E-07,2.6473000E-07,1.8771500E-07,1.3338000E-07,9.4417300E-08,6.6914600E-08,4.7599700E-08,3.3891100E-08,2.3914900E-08,1.6782000E-08,1.1794100E-08,8.3217400E-09,5.8639900E-09,4.1654200E-09,2.9547300E-09,2.0972400E-09
537.5,1.4404200E+00,6.6600000E-01,2.7253900E-01,1.1206100E-01,4.6222100E-02,1.8273600E-02,7.6898800E-03,3.6007400E-03,1.8060300E-03,8.8456700E-04,4.3173800E-04,2.1661300E-04,1.0781900E-04,6.1620900E-05,3.2301400E-05,2.0409400E-05,1.2681000E-05,7.9993900E-06,5.2757400E-06,3.5125600E-06,2.3912600E-06,1.6364100E-06,1.1235300E-06,7.7836300E-07,5.4204400E-07,3.7898300E-07,2.6546200E-07,1.8672700E-07,1.3160900E-07,9.2447300E-08,6.4997900E-08,4.5867200E-08,3.2396000E-08,2.2691100E-08,1.5808400E-08,1.1027300E-08,7.7216900E-09,5.4006400E-09,3.8058000E-09,2.6787300E-09,1.8866900E-09
542.5,1.4127400E+00,6.5417500E-01,2.6807600E-01,1.1024000E-01,4.5467200E-02,1.7993000E-02,7.5650100E-03,3.5281500E-03,1.7595600E-03,8.5776500E-04,4.1672900E-04,2.0792900E-04,1.0295800E-04,5.8280600E-05,3.0354000E-05,1.8930300E-05,1.1628800E-05,7.2495600E-06,4.7181600E-06,3.0997800E-06,2.0810000E-06,1.4046400E-06,9.5126900E-07,6.4993600E-07,4.4638000E-07,3.0780000E-07,2.1267600E-07,1.4752000E-07,1.0254000E-07,7.1047200E-08,4.9271000E-08,3.4294500E-08,2.3893600E-08,1.6518600E-08,1.1358700E-08,7.8200700E-09,5.4034400E-09,3.7294100E-09,2.5929600E-09,1.8007400E-09,1.2515200E-09
547.5,1.4235700E+00,6.5498500E-01,2.6654800E-01,1.0867000E-01,4.4424200E-02,1.7450700E-02,7.2645800E-03,3.3416800E-03,1.6406400E-03,7.8835200E-04,3.7757900E-04,1.8551700E-04,9.0494900E-05,5.0204800E-05,2.5725700E-05,1.5673800E-05,9.4245000E-06,5.7482400E-06,3.6539300E-06,2.3461100E-06,1.5383100E-06,1.0144700E-06,6.7126300E-07,4.4803200E-07,3.0060600E-07,2.0247000E-07,1.3668300E-07,9.2630600E-08,6.2920500E-08,4.2615200E-08,2.8892500E-08,1.9655800E-08,1.3386000E-08,9.0514900E-09,6.0886400E-09,4.1005400E-09,2.7709200E-09,1.8710800E-09,1.2723900E-09,8.6454300E-10,5.8795300E-10
552.5,1.4279800E+00,6.5559800E-01,2.6614600E-01,1.0803300E-01,4.3958000E-02,1.7216100E-02,7.1248400E-03,3.2438000E-03,1.5726800E-03,7.4727700E-04,3.5397800E-04,1.7180200E-04,8.2821900E-05,4.5160900E-05,2.2831300E-05,1.3616700E-05,8.0315800E-06,4.8032500E-06,2.9888900E-06,1.8791800E-06,1.2057200E-06,7.7825600E-07,5.0410600E-07,3.2933700E-07,2.1628400E-07,1.4264300E-07,9.4283200E-08,6.2561600E-08,4.1606500E-08,2.7594500E-08,1.8325100E-08,1.2210800E-08,8.1478500E-09,5.3992500E-09,3.5610700E-09,2.3512100E-09,1.5580400E-09,1.0320100E-09,6.8833300E-10,4.5904700E-10,3.0653600E-10
557.5,1.3932400E+00,6.4430000E-01,2.6353700E-01,1.0756200E-01,4.3990300E-02,1.7348100E-02,7.2069500E-03,3.2782300E-03,1.5839600E-03,7.5110000E-04,3.5511400E-04,1.7181400E-04,8.2602900E-05,4.4664300E-05,2.2481200E-05,1.3246100E-05,7.7320000E-06,4.5737800E-06,2.8109300E-06,1.7457100E-06,1.1056100E-06,7.0457700E-07,4.5064200E-07,2.9064400E-07,1.8844000E-07,1.2269000E-07,8.0067600E-08,5.2459500E-08,3.4449400E-08,2.2571600E-08,1.4805900E-08,9.7441100E-09,6.4234200E-09,4.2081200E-09,2.7448100E-09,1.7924500E-09,1.1750000E-09,7.7018800E-10,5.0844600E-10,3.3576600E-10,2.2222200E-10
562.5,1.4114700E+00,6.5634500E-01,2.7012700E-01,1.1077200E-01,4.5503900E-02,1.8055900E-02,7.5254100E-03,3.4195500E-03,1.6468900E-03,7.7933800E-04,3.6776000E-04,1.7739000E-04,8.5055800E-05,4.5643900E-05,2.2879600E-05,1.3337700E-05,7.7128000E-06,4.5187300E-06,2.7469000E-06,1.6873700E-06,1.0567600E-06,6.6606800E-07,4.2133800E-07,2.6875900E-07,1.7234000E-07,1.1098200E-07,7.1639200E-08,4.6424300E-08,3.0160900E-08,1.9560600E-08,1.2698100E-08,8.2731200E-09,5.3992400E-09,3.5040100E-09,2.2650300E-09,1.4662600E-09,9.5314300E-10,6.1985300E-10,4.0618500E-10,2.6657300E-10,1.7545800E-10
567.5,1.3862300E+00,6.3991000E-01,2.6128800E-01,1.0615300E-01,4.3194900E-02,1.6998600E-02,7.0118700E-03,3.1438100E-03,1.4917800E-03,6.9623700E-04,3.2407200E-04,1.5406000E-04,7.2831700E-05,3.8391400E-05,1.8955300E-05,1.0828900E-05,6.1462200E-06,3.5335000E-06,2.1058900E-06,1.2688900E-06,7.7912100E-07,4.8157700E-07,2.9881300E-07,1.8696200E-07,1.1761500E-07,7.4320500E-08,4.7084500E-08,2.9958400E-08,1.9112900E-08,1.2177700E-08,7.7723500E-09,4.9804200E-09,3.1991100E-09,2.0456000E-09,1.3041900E-09,8.3378500E-10,5.3604300E-10,3.4542200E-10,2.2477000E-10,1.4687300E-10,9.6562400E-11
572.5,1.3961800E+00,6.2595100E-01,2.4776200E-01,9.7471800E-02,3.8409200E-02,1.4651400E-02,5.8493000E-03,2.5332700E-03,1.1604800E-03,5.2332500E-04,2.3538500E-04,1.0807100E-04,4.9363000E-05,2.5083800E-05,1.1964000E-05,6.5830400E-06,3.6047600E-06,1.9992800E-06,1.1491600E-06,6.6817000E-07,3.9601800E-07,2.3640400E-07,1.4174600E-07,8.5735400E-08,5.2171100E-08,3.1913600E-08,1.9589700E-08,1.2088900E-08,7.4915400E-09,4.6446100E-09,2.8906000E-09,1.8113200E-09,1.1416300E-09,7.1939000E-10,4.5430000E-10,2.8925600E-10,1.8637500E-10,1.2131400E-10,8.0386600E-11,5.3997900E-11,3.6836600E-11
577.5,1.3923100E+00,5.9064100E-01,2.2048800E-01,8.1754900E-02,3.0374800E-02,1.0931600E-02,4.1138800E-03,1.6780900E-03,7.2428300E-04,3.0798500E-04,1.3064100E-04,5.6549200E-05,2.4363400E-05,1.1667700E-05,5.2537300E-06,2.7256300E-06,1.4105500E-06,7.3956400E-07,4.0206800E-07,2.2146100E-07,1.2447800E-07,7.0588000E-08,4.0280800E-08,2.3240500E-08,1.3531600E-08,7.9525800E-09,4.7149100E-09,2.8289700E-09,1.7190500E-09,1.0562200E-09,6.5950500E-10,4.2054100E-10,2.7411500E-10,1.8168000E-10,1.2254700E-10,8.4491300E-11,5.9622100E-11,4.2873300E-11,3.1522900E-11,2.3542900E-11,1.7814900E-11
582.5,1.4086800E+00,5.4301100E-01,1.8327000E-01,6.1422100E-02,2.0644000E-02,6.7248200E-03,2.2895400E-03,8.4503000E-04,3.3046700E-04,1.2746500E-04,4.9057900E-05,1.9272800E-05,7.5425600E-06,3.2838300E-06,1.3470100E-06,6.3729400E-07,3.0208700E-07,1.4555600E-07,7.3049100E-08,3.7392700E-08,1.9702400E-08,1.0603400E-08,5.8343100E-09,3.3122200E-09,1.9463100E-09,1.1887000E-09,7.5586300E-10,5.0145900E-10,3.4618800E-10,2.4658700E-10,1.8043600E-10,1.3519900E-10,1.0312900E-10,7.9148000E-11,6.0841900E-11,4.6919600E-11,3.6373500E-11,2.8268500E-11,2.2124400E-11,1.7371800E-11,1.3668400E-11
587.5,1.3100600E+00,4.4161300E-01,1.2957900E-01,3.7767600E-02,1.1054500E-02,3.1382700E-03,9.3121800E-04,2.9990500E-04,1.0261400E-04,3.4714800E-05,1.1743400E-05,4.0663400E-06,1.4093700E-06,5.4683500E-07,2.0227200E-07,8.7312500E-08,3.8699800E-08,1.7959900E-08,9.0183700E-09,4.8501900E-09,2.8280900E-09,1.7707900E-09,1.1777200E-09,8.2493800E-10,6.0108400E-10,4.5044500E-10,3.4387800E-10,2.6619300E-10,2.0806100E-10,1.6304600E-10,1.2798700E-10,1.0085400E-10,7.9723000E-11,6.2704200E-11,4.8973700E-11,3.8136100E-11,2.9744200E-11,2.3202100E-11,1.8198700E-11,1.4309600E-11,1.1264300E-11
592.5,1.2833000E+00,3.6666800E-01,9.0650700E-02,2.2278700E-02,5.5098400E-03,1.3239500E-03,3.3285900E-04,9.1119400E-05,2.6685800E-05,7.8059000E-06,2.3157200E-06,7.1875100E-07,2.3095400E-07,8.6721500E-08,3.3264000E-08,1.5709900E-08,8.2281100E-09,4.7329600E-09,2.9984200E-09,2.0232700E-09,1.4378600E-09,1.0550000E-09,7.8815600E-10,5.9773800E-10,4.5882100E-10,3.5525400E-10,2.7656000E-10,2.1644400E-10,1.7015000E-10,1.3364000E-10,1.0488800E-10,8.2538200E-11,6.5126000E-11,5.1113700E-11,3.9797100E-11,3.0879400E-11,2.4004100E-11,1.8666300E-11,1.4597300E-11,1.1448400E-11,8.9869900E-12
597.5,1.3138900E+00,2.9276200E-01,5.6072200E-02,1.0699300E-02,2.0637800E-03,3.8914300E-04,7.7492100E-05,1.7163100E-05,4.2498000E-06,1.1367900E-06,3.4379000E-07,1.2238200E-07,4.9511000E-08,2.4214500E-08,1.2291600E-08,7.2339600E-09,4.5665600E-09,2.9853400E-09,2.0491100E-09,1.4532600E-09,1.0621700E-09,7.9155100E-10,5.9529400E-10,4.5223100E-10,3.4678500E-10,2.6783200E-10,2.0775900E-10,1.6189600E-10,1.2668700E-10,9.9023900E-11,7.7299300E-11,6.0505400E-11,4.7511000E-11,3.7117500E-11,2.8742700E-11,2.2172500E-11,1.7144400E-11,1.3265500E-11,1.0324900E-11,8.0624100E-12,6.2993700E-12
602.5,1.3300700E+00,2.2832100E-01,3.3535600E-02,4.9301300E-03,7.3954000E-04,1.1059200E-04,1.8302400E-05,3.7278500E-06,1.0034900E-06,3.4566000E-07,1.4203900E-07,6.5203400E-08,3.1212600E-08,1.6814500E-08,9.0163900E-09,5.4401400E-09,3.5002800E-09,2.3042300E-09,1.5827800E-09,1.1216300E-09,8.1691300E-10,6.0609500E-10,4.5299800E-10,3.4176400E-10,2.6018300E-10,1.9948500E-10,1.5357400E-10,1.1874600E-10,9.2209900E-11,7.1532400E-11,5.5402800E-11,4.3035200E-11,3.3551400E-11,2.6040000E-11,2.0017900E-11,1.5325900E-11,1.1766800E-11,9.0418200E-12,6.9906000E-12,5.4237500E-12,4.2093200E-12
607.5,1.3375200E+00,2.0309800E-01,2.6347200E-02,3.4321000E-03,4.5959000E-04,6.2598900E-05,9.9411300E-06,2.1375300E-06,6.6275100E-07,2.6288400E-07,1.1731200E-07,5.5893300E-08,2.7142200E-08,1.4699700E-08,7.8798100E-09,4.7355200E-09,3.0343400E-09,1.9839900E-09,1.3502800E-09,9.4775200E-10,6.8287700E-10,5.0119700E-10,3.7038000E-10,2.7624500E-10,2.0787300E-10,1.5756500E-10,1.1993100E-10,9.1679600E-11,7.0395300E-11,5.4027100E-11,4.1396000E-11,3.1810800E-11,2.4546100E-11,1.8877200E-11,1.4375800E-11,1.0898500E-11,8.2862900E-12,6.3062200E-12,4.8282000E-12,3.7111600E-12,2.8530800E-12
612.5,1.3035700E+00,1.9086400E-01,2.3860700E-02,3.0004800E-03,3.8898300E-04,5.1661000E-05,8.1721200E-06,1.8068600E-06,5.8391900E-07,2.3798000E-07,1.0727500E-07,5.1174100E-08,2.4770100E-08,1.3346600E-08,7.0999200E-09,4.2233600E-09,2.6749900E-09,1.7280400E-09,1.1594800E-09,8.0213200E-10,5.6914000E-10,4.1148600E-10,2.9956200E-10,2.2008400E-10,1.6313000E-10,1.2183700E-10,9.1398500E-11,6.8859500E-11,5.2120700E-11,3.9468000E-11,2.9835100E-11,2.2616800E-11,1.7225000E-11,1.3098900E-11,9.8614500E-12,7.3852500E-12,5.5458700E-12,4.1696800E-12,3.1525000E-12,2.3948000E-12,1.8195200E-12
617.5,1.2979900E+00,1.8279100E-01,2.1965300E-02,2.6591500E-03,3.3272900E-04,4.2950000E-05,6.7472900E-06,1.5269800E-06,5.1004400E-07,2.1189400E-07,9.6020800E-08,4.5728600E-08,2.2022500E-08,1.1782800E-08,6.2127000E-09,3.6497900E-09,2.2823000E-09,1.4545200E-09,9.6038700E-10,6.5383000E-10,4.5599700E-10,3.2420900E-10,2.3208600E-10,1.6763400E-10,1.2214000E-10,8.9702000E-11,6.6184200E-11,4.9033600E-11,3.6505400E-11,2.7220000E-11,2.0255400E-11,1.5110900E-11,1.1334500E-11,8.5110000E-12,6.3220500E-12,4.6653500E-12,3.4512500E-12,2.5574900E-12,1.9044400E-12,1.4267600E-12,1.0689500E-12
622.5,1.2991400E+00,1.7410300E-01,1.9902800E-02,2.2964100E-03,2.7487800E-04,3.4341500E-05,5.3872200E-06,1.2669300E-06,4.4286500E-07,1.8864300E-07,8.6176400E-08,4.1054900E-08,1.9708700E-08,1.0490500E-08,5.4921800E-09,3.1923600E-09,1.9739300E-09,1.2426700E-09,8.0830400E-10,5.4199400E-10,3.7176200E-10,2.6000100E-10,1.8302200E-10,1.2993900E-10,9.3023600E-11,6.7137700E-11,4.8680900E-11,3.5428800E-11,2.5912700E-11,1.9003100E-11,1.3900500E-11,1.0189000E-11,7.5152700E-12,5.5665600E-12,4.0737800E-12,2.9564700E-12,2.1499700E-12,1.5670800E-12,1.1466100E-12,8.4555600E-13,6.2340400E-13
627.5,1.2678900E+00,1.6175900E-01,1.7594600E-02,1.9352700E-03,2.2205900E-04,2.7080800E-05,4.3341100E-06,1.0872300E-06,4.0318900E-07,1.7697800E-07,8.1830500E-08,3.9191400E-08,1.8851800E-08,1.0047200E-08,5.2499300E-09,3.0444200E-09,1.8713200E-09,1.1707000E-09,7.5560000E-10,5.0193900E-10,3.4079700E-10,2.3576500E-10,1.6411500E-10,1.1516900E-10,8.1460000E-11,5.8072800E-11,4.1586400E-11,2.9880200E-11,2.1572600E-11,1.5623100E-11,1.1282800E-11,8.1619700E-12,5.9431100E-12,4.3533100E-12,3.1491100E-12,2.2566000E-12,1.6197200E-12,1.1655400E-12,8.4126600E-13,6.1261000E-13,4.4588600E-13
632.5,1.2677500E+00,1.5297200E-01,1.5728900E-02,1.6393900E-03,1.7957300E-04,2.1450700E-05,3.5655300E-06,9.7128400E-07,3.8363800E-07,1.7353400E-07,8.1364500E-08,3.9314600E-08,1.9023800E-08,1.0205800E-08,5.3451400E-09,3.1141700E-09,1.9124100E-09,1.1953500E-09,7.7067100E-10,5.1019400E-10,3.4517400E-10,2.3765500E-10,1.6461800E-10,1.1493100E-10,8.0850100E-11,5.7302200E-11,4.0787100E-11,2.9127400E-11,2.0896500E-11,1.5033900E-11,1.0788000E-11,7.7543800E-12,5.6085700E-12,4.0797000E-12,2.9322600E-12,2.0883700E-12,1.4896900E-12,1.0649800E-12,7.6362900E-13,5.5221700E-13,3.9911600E-13
637.5,1.2746400E+00,1.4206000E-01,1.3485300E-02,1.3023200E-03,1.3397400E-04,1.5763600E-05,2.8294100E-06,8.6403300E-07,3.6575400E-07,1.7039700E-07,8.0990400E-08,3.9494300E-08,1.9239500E-08,1.0398900E-08,5.4651100E-09,3.2029200E-09,1.9689000E-09,1.2317500E-09,7.9483900E-10,5.2558400E-10,3.5519400E-10,2.4400600E-10,1.6862600E-10,1.1744400E-10,8.2400100E-11,5.8226800E-11,4.1316200E-11,2.9414800E-11,2.1035200E-11,1.5078700E-11,1.0784600E-11,7.7271600E-12,5.5691100E-12,4.0327000E-12,2.8878600E-12,2.0507300E-12,1.4586900E-12,1.0394000E-12,7.4309400E-13,5.3535700E-13,3.8548000E-13
642.5,1.2596100E+00,1.3137500E-01,1.1667700E-02,1.0575200E-03,1.0368000E-04,1.2279500E-05,2.4077500E-06,8.0526900E-07,3.5632900E-07,1.6903300E-07,8.1083200E-08,3.9800800E-08,1.9491300E-08,1.0586000E-08,5.5787300E-09,3.2789900E-09,2.0161200E-09,1.2612500E-09,8.1356700E-10,5.3705000E-10,3.6231800E-10,2.4828100E-10,1.7114900E-10,1.1888500E-10,8.3180600E-11,5.8602200E-11,4.1454600E-11,2.9425200E-11,2.0977600E-11,1.4986300E-11,1.0685200E-11,7.6331000E-12,5.4835400E-12,3.9553300E-12,2.8231800E-12,1.9993800E-12,1.4183900E-12,1.0076800E-12,7.1852200E-13,5.1595300E-13,3.7031400E-13
647.5,1.2060500E+00,1.1798100E-01,9.8287300E-03,8.3970300E-04,7.9339800E-05,9.7415500E-06,2.1315300E-06,7.7011200E-07,3.5110300E-07,1.6854200E-07,8.1320700E-08,4.0041600E-08,1.9667800E-08,1.0684900E-08,5.6388500E-09,3.3047100E-09,2.0302900E-09,1.2677900E-09,8.1517100E-10,5.3651600E-10,3.6069500E-10,2.4630800E-10,1.6916600E-10,1.1707500E-10,8.1603600E-11,5.7272100E-11,4.0359200E-11,2.8537100E-11,2.0266200E-11,1.4424200E-11,1.0246900E-11,7.2929200E-12,5.2202000E-12,3.7527100E-12,2.6696300E-12,1.8842700E-12,1.3323300E-12,9.4338600E-13,6.7050300E-13,4.7990600E-13,3.4330800E-13
652.5,1.2037800E+00,1.0222300E-01,7.4011600E-03,5.5792700E-04,4.9841400E-05,6.9893700E-06,1.8789900E-06,7.3849500E-07,3.4428800E-07,1.6691700E-07,8.0727700E-08,3.9557500E-08,1.9401400E-08,1.0415900E-08,5.4990300E-09,3.1568100E-09,1.9414500E-09,1.2063700E-09,7.6762700E-10,5.0315400E-10,3.3597900E-10,2.2850900E-10,1.5616500E-10,1.0753100E-10,7.4566200E-11,5.2106400E-11,3.6563400E-11,2.5733600E-11,1.8195700E-11,1.2911200E-11,9.1360200E-12,6.4755200E-12,4.6215900E-12,3.3236000E-12,2.3592800E-12,1.6584200E-12,1.1681600E-12,8.2457700E-13,5.8413100E-13,4.1739500E-13,2.9795000E-13
657.5,1.1472000E+00,7.7185500E-02,4.4686700E-03,2.8703700E-04,2.8464800E-05,6.1857400E-06,2.0911600E-06,8.2759600E-07,3.8107200E-07,1.8573000E-07,8.9425100E-08,4.2745300E-08,2.0726800E-08,1.0641600E-08,5.6171200E-09,2.9845100E-09,1.8565400E-09,1.1390100E-09,7.0049400E-10,4.5677300E-10,3.0001300E-10,2.0338000E-10,1.3794900E-10,9.4274600E-11,6.4879300E-11,4.5166200E-11,3.1587200E-11,2.2115500E-11,1.5577200E-11,1.1077900E-11,7.8201500E-12,5.5245100E-12,3.9521100E-12,2.8902900E-12,2.0608600E-12,1.4421800E-12,1.0125500E-12,7.1462600E-13,5.0575000E-13,3.6366600E-13,2.6059800E-13
662.5,1.2268700E+00,6.6051200E-02,3.1635000E-03,2.0488700E-04,3.2226600E-05,1.0365300E-05,3.6626300E-06,1.3375600E-06,5.9179400E-07,2.8951400E-07,1.3806400E-07,6.3059100E-08,2.9903000E-08,1.4102100E-08,7.4381800E-09,3.2890200E-09,2.1303500E-09,1.2720600E-09,7.1481500E-10,4.6418700E-10,2.9279100E-10,1.9898600E-10,1.3336800E-10,9.0103200E-11,6.1282000E-11,4.2716200E-11,2.9948500E-11,2.0887900E-11,1.4720000E-11,1.0683800E-11,7.5795300E-12,5.3649000E-12,3.9143500E-12,3.0429800E-12,2.2174800E-12,1.5469000E-12,1.0865800E-12,7.7330800E-13,5.5121700E-13,4.0637400E-13,2.9639700E-13
667.5,1.2210600E+00,5.7081900E-02,2.6243900E-03,2.3945100E-04,6.1120600E-05,2.2642500E-05,7.9484200E-06,2.7546100E-06,1.1899400E-06,5.8380200E-07,2.7657600E-07,1.2227400E-07,5.6976400E-08,2.5144800E-08,1.3239200E-08,4.7796300E-09,3.2909700E-09,1.9069800E-09,9.4324400E-10,6.1343400E-10,3.6362000E-10,2.5051900E-10,1.6566600E-10,1.1056100E-10,7.4207600E-11,5.2326300E-11,3.7173800E-11,2.5968800E-11,1.8470000E-11,1.3990600E-11,1.0078500E-11,7.2090900E-12,5.4601200E-12,4.6409200E-12,3.4885400E-12,2.4352100E-12,1.7194400E-12,1.2409100E-12,8.9639600E-13,6.8167000E-13,5.0806200E-13
672.5,1.2063100E+00,5.2400600E-02,2.6484700E-03,3.5839800E-04,1.1295400E-04,4.3282900E-05,1.5108300E-05,5.1296300E-06,2.1991800E-06,1.0809600E-06,5.1080400E-07,2.2270000E-07,1.0294500E-07,4.4195700E-08,2.3216900E-08,7.4748400E-09,5.3751800E-09,3.0627700E-09,1.3882600E-09,9.0725200E-10,5.1316700E-10,3.5893200E-10,2.3534500E-10,1.5597500E-10,1.0383400E-10,7.4178200E-11,5.3422900E-11,3.7465400E-11,2.6909700E-11,2.1084200E-11,1.5379900E-11,1.1103100E-11,8.6336200E-12,7.7389300E-12,5.9145300E-12,4.1322300E-12,2.9284500E-12,2.1289700E-12,1.5503200E-12,1.1967100E-12,9.0086800E-13
677.5,1.1987700E+00,5.0155000E-02,2.8217500E-03,4.7292800E-04,1.5961200E-04,6.1811200E-05,2.1466800E-05,7.1932300E-06,3.0746700E-06,1.5142700E-06,7.1498200E-07,3.0939600E-07,1.4242600E-07,6.0450400E-08,3.1657300E-08,9.6421600E-09,7.1068500E-09,4.0169800E-09,1.7430700E-09,1.1439000E-09,6.3199700E-10,4.4609400E-10,2.9100700E-10,1.9223100E-10,1.2740400E-10,9.1654800E-11,6.6450000E-11,4.6675600E-11,3.3665500E-11,2.6784600E-11,1.9632200E-11,1.4227100E-11,1.1193800E-11,1.0261000E-11,7.8829500E-12,5.4997000E-12,3.8993300E-12,2.8388000E-12,2.0744000E-12,1.6095200E-12,1.2147100E-12
682.5,1.1832200E+00,4.7636800E-02,2.7125000E-03,4.7601400E-04,1.6344600E-04,6.3737700E-05,2.1962800E-05,7.2313400E-06,3.0799400E-06,1.5213900E-06,7.1816900E-07,3.0829300E-07,1.4139600E-07,5.9427700E-08,3.0981500E-08,9.0606300E-09,6.7940500E-09,3.8146700E-09,1.6099800E-09,1.0585800E-09,5.7680300E-10,4.0860300E-10,2.6489300E-10,1.7428900E-10,1.1489300E-10,8.2765000E-11,6.0044300E-11,4.2081700E-11,3.0321900E-11,2.4262600E-11,1.7772000E-11,1.2874400E-11,1.0186300E-11,9.4633300E-12,7.2733200E-12,5.0510800E-12,3.5721900E-12,2.5948500E-12,1.8984300E-12,1.4752100E-12,1.1125700E-12
